,Name,Diam,Class,H,time,type,PHA
913,2000 HB24,0.048,S*,23.95,-1,Aten,Near
914,2000 LF3,0.142,S*,21.6,-1,Apollo,Potentially
915,2000 YA,0.054,S*,23.7,-1,Apollo,Near
916,2000 RE52,0.103,S*,22.3,-1,Apollo,Near
917,2000 WS28,0.057,S*,23.6,-1,Apollo,Near
918,2000 WQ148,0.086,S*,22.7,-1,Apollo,Near
919,2000 WP19,0.086,S*,22.7,-1,Aten,Near
920,2000 WN148,0.098,S*,22.4,-1,Amor,Near
921,2000 WM10,0.021,S*,25.8,-1,Amor,Near
922,2000 WL107,0.038,S*,24.44,-1,Amor,Near
923,2000 WJ107,0.054,S*,23.7,-1,Apollo,Near
924,2000 WH10,0.094,S*,22.5,-1,Apollo,Near
925,2000 WG63,0.068,S*,23.2,-1,Amor,Near
926,2000 WG10,0.062,S*,23.4,-1,Apollo,Near
927,2000 UO30,0.041,S*,24.3,-1,Apollo,Near
928,2000 UK11,0.026,S*,25.3,-1,Aten,Near
929,2000 TL1,0.059,S*,23.5,-1,Apollo,Near
930,2000 SM10,0.045,S*,24.1,-1,Apollo,Near
931,2000 SL10,0.124,S*,21.9,-1,Apollo,Potentially
932,2004 FH,0.022,S*,25.7,-1,Aten,Near
933,2004 GD,0.054,S*,23.7,-1,Apollo,Near
934,2004 GD2,0.041,S*,24.3,-1,Amor,Near
935,2007 RE2,0.082,S*,22.8,-1,Amor,Near
936,2007 PD8,0.09,S*,22.6,-1,Amor,Near
937,2007 LW19,0.059,S*,23.5,-1,Apollo,Near
938,2007 LT,0.09,S*,22.6,-1,Apollo,Near
939,2007 KE4,0.027,S*,25.2,-1,Amor,Near
940,2007 KE,0.094,S*,22.5,-1,Apollo,Near
941,2007 HL4,0.045,S*,24.1,-1,Amor,Near
942,2007 HD84,0.059,S*,23.5,-1,Amor,Near
943,2007 GY1,0.09,S*,22.6,-1,Apollo,Near
944,2007 GU1,0.03,S*,25.0,-1,Apollo,Near
945,2007 GQ3,0.118,S*,22.0,-1,Apollo,Potentially
946,2007 EV,0.03,S*,25.0,-1,Apollo,Near
947,2007 EO,0.082,S*,22.8,-1,Amor,Near
948,2007 EK88,0.149,S*,21.5,-1,Amor,Near
949,2007 EF,0.156,S*,21.4,-1,Aten,Potentially
950,2007 DX,0.086,S*,22.7,-1,Amor,Near
951,2007 PS9,0.059,S*,23.5,-1,Apollo,Near
952,2007 RH1,0.09,S*,22.6,-1,Amor,Near
953,2007 DA,0.098,S*,22.4,-1,Apollo,Near
954,2007 RQ12,0.057,S*,23.6,-1,Apollo,Near
955,2008 CP,0.045,S*,24.1,-1,Amor,Near
956,2008 CC71,0.031,S*,24.9,-1,Apollo,Near
957,2007 XO3,0.078,S*,22.9,-1,Amor,Near
958,2007 XN16,0.024,S*,25.5,-1,Apollo,Near
959,2007 WU3,0.052,S*,23.8,-1,Apollo,Near
960,2007 VV83,0.034,S*,24.7,-1,Aten,Near
961,2007 VH184,0.124,S*,21.9,-1,Amor,Near
962,2007 VE191,0.057,S*,23.6,-1,Apollo,Near
963,2007 UG6,0.075,S*,23.0,-1,Amor,Near
964,2007 UC2,0.075,S*,23.0,-1,Amor,Near
965,2007 TU18,0.03,S*,25.0,-1,Apollo,Near
966,2007 TS24,0.065,S*,23.3,-1,Apollo,Near
967,2007 TQ24,0.113,S*,22.1,-1,Aten,Near
968,2007 RY9,0.062,S*,23.4,-1,Amor,Near
969,2007 RS146,0.065,S*,23.3,-1,Apollo,Near
970,2007 DD,0.02,S*,25.9,-1,Aten,Near
971,2007 CX50,0.034,S*,24.7,-1,Apollo,Near
972,2004 HC39,0.149,S*,21.5,-1,Apollo,Potentially
973,2006 CL9,0.082,S*,22.8,-1,Amor,Near
974,2005 WD,0.121,S*,21.95,-1,Amor,Potentially
975,2005 UW5,0.009,S*,27.5,-1,Apollo,Near
976,2005 UE1,0.017,S*,26.2,-1,Aten,Near
977,2005 ML13,0.094,S*,22.49,-1,Apollo,Near
978,2005 GB34,0.025,S*,25.4,-1,Apollo,Near
979,2005 EQ95,0.062,S*,23.4,-1,Apollo,Near
980,2004 XK3,0.039,S*,24.4,-1,Apollo,Near
981,2004 VJ1,0.045,S*,24.1,-1,Aten,Near
982,2004 VB61,0.113,S*,22.1,-1,Amor,Near
983,2004 UR,0.071,S*,23.1,-1,Apollo,Near
984,2004 TC18,0.047,S*,24.0,-1,Apollo,Near
985,2004 SS,0.124,S*,21.9,-1,Amor,Potentially
986,2004 SC56,0.086,S*,22.7,-1,Aten,Near
987,2004 KF17,0.018,S*,26.1,-1,Apollo,Near
988,2004 HZ,0.09,S*,22.6,-1,Apollo,Near
989,2006 AM4,0.13,S*,21.8,-1,Aten,Potentially
990,2006 CT,0.103,S*,22.3,-1,Apollo,Near
991,2007 CQ5,0.113,S*,22.1,-1,Amor,Near
992,2006 DD1,0.015,S*,26.5,-1,Apollo,Near
993,2007 BD,0.025,S*,25.4,-1,Atira,Near
994,2006 YH14,0.068,S*,23.2,-1,Amor,Near
995,2006 XY,0.043,S*,24.2,-1,Apollo,Near
996,2006 UA216,0.057,S*,23.6,-1,Apollo,Near
997,2006 SF77,0.142,S*,21.6,-1,Aten,Near
998,2006 RH120,0.003,S*,29.9,-1,Amor,Near
999,2006 MV1,0.013,S*,26.8,-1,Apollo,Near
1000,2006 KS38,0.049,S*,23.9,-1,Apollo,Near
1001,2006 KC,0.108,S*,22.2,-1,Apollo,Near
1002,2006 KB1,0.039,S*,24.4,-1,Apollo,Near
1003,2006 HX30,0.017,S*,26.2,-1,Amor,Near
1004,2006 HW50,0.039,S*,24.4,-1,Apollo,Near
1005,2006 HU50,0.034,S*,24.7,-1,Apollo,Near
1006,2006 HH56,0.047,S*,24.0,-1,Apollo,Near
1007,2006 DR14,0.018,S*,26.1,-1,Apollo,Near
1008,2011 HO53,0.068,S*,23.2,-1,Amor,Near
1009,2011 HP,0.132,S*,21.76,-1,Apollo,Near
1010,2011 JL,0.123,S*,21.92,-1,Amor,Near
1011,2014 TZ17,0.086,S*,22.7,-1,Amor,Near
1012,2014 UV115,0.086,S*,22.7,-1,Apollo,Near
1013,2014 UT33,0.062,S*,23.4,-1,Apollo,Near
1014,2014 UR,0.014,S*,26.6,-1,Aten,Near
1015,2014 UN114,0.032,S*,24.82,-1,Aten,Near
1016,2014 UD57,0.021,S*,25.8,-1,Apollo,Near
1017,2014 UC115,0.054,S*,23.7,-1,Amor,Near
1018,2014 UA176,0.014,S*,26.7,-1,Apollo,Near
1019,2014 TZ,0.09,S*,22.6,-1,Amor,Near
1020,2014 HF5,0.026,S*,25.3,-1,Amor,Near
1021,2014 TV,0.039,S*,24.4,-1,Apollo,Near
1022,2014 TT35,0.019,S*,26.0,-1,Apollo,Near
1023,2014 TR57,0.027,S*,25.2,-1,Amor,Near
1024,2014 TP57,0.017,S*,26.2,-1,Amor,Near
1025,2014 TN17,0.149,S*,21.5,-1,Apollo,Potentially
1026,2014 TM34,0.03,S*,25.0,-1,Amor,Near
1027,2014 TL17,0.078,S*,22.9,-1,Apollo,Near
1028,2014 UV210,0.012,S*,26.9,-1,Amor,Near
1029,2014 UX7,0.023,S*,25.6,-1,Amor,Near
1030,2014 UY,0.026,S*,25.3,-1,Apollo,Near
1031,2014 UY7,0.033,S*,24.8,-1,Amor,Near
1032,2014 WU200,0.004,S*,29.1,-1,Apollo,Near
1033,2014 WS7,0.01,S*,27.3,-1,Apollo,Near
1034,2014 WR6,0.026,S*,25.3,-1,Amor,Near
1035,2014 WQ201,0.086,S*,22.7,-1,Amor,Near
1036,2014 WP4,0.041,S*,24.3,-1,Amor,Near
1037,2014 WO69,0.057,S*,23.6,-1,Amor,Near
1038,2014 WJ201,0.033,S*,24.8,-1,Amor,Near
1039,2014 WF201,0.023,S*,25.6,-1,Apollo,Near
1040,2014 WE121,0.057,S*,23.6,-1,Amor,Near
1041,2014 WE120,0.045,S*,24.1,-1,Apollo,Near
1042,2014 WC201,0.017,S*,26.2,-1,Apollo,Near
1043,2014 WB366,0.033,S*,24.8,-1,Apollo,Near
1044,2014 WA366,0.012,S*,26.9,-1,Apollo,Near
1045,2014 VP,0.082,S*,22.8,-1,Apollo,Near
1046,2014 VH2,0.151,S*,21.47,-1,Amor,Near
1047,2014 TJ17,0.031,S*,24.9,-1,Amor,Near
1048,2014 SZ144,0.026,S*,25.3,-1,Apollo,Near
1049,2014 SX261,0.094,S*,22.5,-1,Apollo,Near
1050,2014 NL52,0.057,S*,23.6,-1,Apollo,Near
1051,2014 MP5,0.13,S*,21.8,-1,Amor,Potentially
1052,2014 MD6,0.149,S*,21.5,-1,Amor,Near
1053,2014 KQ84,0.014,S*,26.7,-1,Amor,Near
1054,2014 KL22,0.036,S*,24.6,-1,Amor,Near
1055,2014 KH39,0.017,S*,26.2,-1,Apollo,Near
1056,2014 KA91,0.024,S*,25.5,-1,Apollo,Near
1057,2014 JR25,0.065,S*,23.3,-1,Apollo,Near
1058,2014 JJ55,0.026,S*,25.3,-1,Apollo,Near
1059,2014 JD,0.016,S*,26.3,-1,Apollo,Near
1060,2014 HW,0.006,S*,28.4,-1,Apollo,Near
1061,2014 HT46,0.014,S*,26.6,-1,Apollo,Near
1062,2014 HS4,0.018,S*,26.1,-1,Amor,Near
1063,2014 HS184,0.065,S*,23.3,-1,Amor,Near
1064,2014 HO132,0.022,S*,25.7,-1,Apollo,Near
1065,2014 HN178,0.059,S*,23.5,-1,Amor,Near
1066,2014 NE63,0.13,S*,21.8,-1,Amor,Near
1067,2014 OL339,0.078,S*,22.9,-1,Aten,Near
1068,2014 SU1,0.028,S*,25.1,-1,Apollo,Near
1069,2014 OT111,0.136,S*,21.7,-1,Apollo,Potentially
1070,2014 SS1,0.136,S*,21.7,-1,Amor,Potentially
1071,2014 SO142,0.039,S*,24.4,-1,Apollo,Near
1072,2014 SF304,0.01,S*,27.3,-1,Apollo,Near
1073,2014 SF145,0.089,S*,22.61,-1,Amor,Near
1074,2014 SC324,0.041,S*,24.3,-1,Apollo,Near
1075,2014 SB145,0.016,S*,26.3,-1,Apollo,Near
1076,2014 RF11,0.052,S*,23.8,-1,Amor,Near
1077,2014 RC,0.013,S*,26.8,-1,Apollo,Near
1078,2014 QV295,0.031,S*,24.9,-1,Amor,Near
1079,2014 QQ33,0.113,S*,22.1,-1,Amor,Near
1080,2014 QO33,0.142,S*,21.6,-1,Amor,Near
1081,2014 QK362,0.142,S*,21.6,-1,Apollo,Near
1082,2014 OZ337,0.094,S*,22.5,-1,Apollo,Near
1083,2014 OV3,0.068,S*,23.2,-1,Apollo,Near
1084,2014 OT338,0.156,S*,21.4,-1,Amor,Near
1085,2014 WX202,0.004,S*,29.6,-1,Apollo,Near
1086,2014 WX4,0.016,S*,26.4,-1,Apollo,Near
1087,2014 WY119,0.016,S*,26.3,-1,Apollo,Near
1088,2015 FG120,0.078,S*,22.9,-1,Apollo,Near
1089,2015 ET,0.014,S*,26.7,-1,Apollo,Near
1090,2015 EQ,0.018,S*,26.1,-1,Aten,Near
1091,2015 EP,0.019,S*,26.0,-1,Amor,Near
1092,2015 EO,0.013,S*,26.8,-1,Apollo,Near
1093,2015 EL7,0.086,S*,22.7,-1,Amor,Near
1094,2015 EK,0.016,S*,26.3,-1,Apollo,Near
1095,2015 EG,0.023,S*,25.6,-1,Aten,Near
1096,2015 EF,0.013,S*,26.8,-1,Apollo,Near
1097,2015 DZ198,0.036,S*,24.6,-1,Apollo,Near
1098,2015 DU,0.016,S*,26.37,-1,Amor,Near
1099,2015 DT,0.067,S*,23.24,-1,Apollo,Near
1100,2015 DS53,0.043,S*,24.2,-1,Apollo,Near
1101,2015 DS,0.031,S*,24.9,-1,Amor,Near
1102,2015 DP53,0.039,S*,24.4,-1,Apollo,Near
1103,2015 DO215,0.014,S*,26.6,-1,Apollo,Near
1104,2015 FC,0.014,S*,26.6,-1,Apollo,Near
1105,2015 FG36,0.054,S*,23.7,-1,Apollo,Near
1106,2015 DC54,0.018,S*,26.1,-1,Apollo,Near
1107,2015 FG37,0.136,S*,21.7,-1,Amor,Near
1108,2015 HU9,0.062,S*,23.4,-1,Apollo,Near
1109,2015 HS11,0.011,S*,27.1,-1,Amor,Near
1110,2015 HS1,0.034,S*,24.7,-1,Amor,Near
1111,2015 HR1,0.041,S*,24.3,-1,Amor,Near
1112,2015 HO116,0.024,S*,25.5,-1,Amor,Near
1113,2015 HM10,0.057,S*,23.6,-1,Amor,Near
1114,2015 HB177,0.036,S*,24.6,-1,Apollo,Near
1115,2015 HB117,0.057,S*,23.6,-1,Amor,Near
1116,2015 GC14,0.033,S*,24.8,-1,Amor,Near
1117,2015 FY284,0.136,S*,21.7,-1,Amor,Near
1118,2015 FX33,0.022,S*,25.7,-1,Amor,Near
1119,2015 FW33,0.021,S*,25.8,-1,Amor,Near
1120,2015 FQ,0.103,S*,22.3,-1,Apollo,Near
1121,2015 FP,0.027,S*,25.2,-1,Amor,Near
1122,2015 FL290,0.108,S*,22.2,-1,Apollo,Near
1123,2015 DK200,0.023,S*,25.6,-1,Apollo,Near
1124,1994 CJ1,0.156,S*,21.4,-1,Amor,Potentially
1125,2014 WZ4,0.059,S*,23.5,-1,Amor,Near
1126,2015 BD,0.047,S*,24.0,-1,Apollo,Near
1127,2015 AP44,0.017,S*,26.2,-1,Apollo,Near
1128,2015 AN44,0.027,S*,25.2,-1,Amor,Near
1129,2015 AK45,0.016,S*,26.4,-1,Apollo,Near
1130,2015 AK1,0.041,S*,24.3,-1,Apollo,Near
1131,2015 AF44,0.019,S*,25.98,-1,Apollo,Near
1132,2015 AA44,0.049,S*,23.9,-1,Apollo,Near
1133,2014 YZ8,0.054,S*,23.7,-1,Apollo,Near
1134,2014 YW34,0.136,S*,21.7,-1,Apollo,Potentially
1135,2014 YU41,0.052,S*,23.8,-1,Amor,Near
1136,2014 YT34,0.034,S*,24.7,-1,Apollo,Near
1137,2014 YN,0.022,S*,25.7,-1,Aten,Near
1138,2014 YD42,0.108,S*,22.2,-1,Apollo,Near
1139,2014 YD,0.041,S*,24.3,-1,Apollo,Near
1140,2014 YC,0.108,S*,22.2,-1,Amor,Near
1141,2014 XF32,0.119,S*,21.98,-1,Amor,Near
1142,2015 AZ43,0.059,S*,23.5,-1,Apollo,Near
1143,2015 BF511,0.033,S*,24.8,-1,Apollo,Near
1144,2015 CW13,0.078,S*,22.9,-1,Apollo,Near
1145,2015 BG92,0.028,S*,25.1,-1,Apollo,Near
1146,2015 CW12,0.075,S*,23.0,-1,Amor,Near
1147,2015 CS,0.016,S*,26.4,-1,Apollo,Near
1148,2015 CQ13,0.022,S*,25.7,-1,Apollo,Near
1149,2015 CO,0.017,S*,26.2,-1,Amor,Near
1150,2015 CN13,0.065,S*,23.3,-1,Apollo,Near
1151,2015 CM,0.018,S*,26.1,-1,Amor,Near
1152,2015 CG,0.023,S*,25.6,-1,Apollo,Near
1153,2015 CF,0.059,S*,23.5,-1,Amor,Near
1154,2015 CD1,0.007,S*,28.2,-1,Apollo,Near
1155,2015 CB1,0.024,S*,25.5,-1,Amor,Near
1156,2015 BZ310,0.147,S*,21.53,-1,Apollo,Potentially
1157,2015 BM510,0.028,S*,25.1,-1,Aten,Near
1158,2015 BK509,0.086,S*,22.68,-1,Apollo,Near
1159,2015 BK4,0.031,S*,24.9,-1,Apollo,Near
1160,2015 BK,0.148,S*,21.52,-1,Amor,Near
1161,2014 HM2,0.13,S*,21.8,-1,Amor,Near
1162,2014 HE177,0.021,S*,25.8,-1,Amor,Near
1163,2011 KN17,0.09,S*,22.6,-1,Apollo,Near
1164,2011 YH40,0.078,S*,22.9,-1,Apollo,Near
1165,2012 BM86,0.125,S*,21.88,-1,Apollo,Potentially
1166,2012 BK11,0.086,S*,22.7,-1,Amor,Near
1167,2012 BJ11,0.123,S*,21.92,-1,Amor,Near
1168,2012 BF86,0.09,S*,22.6,-1,Aten,Near
1169,2012 BF14,0.054,S*,23.7,-1,Apollo,Near
1170,2012 BE77,0.13,S*,21.8,-1,Mars,-1
1171,2011 YU74,0.075,S*,23.0,-1,Apollo,Near
1172,2011 XL1,0.098,S*,22.4,-1,Mars,-1
1173,2014 HB177,0.007,S*,28.1,-1,Apollo,Near
1174,2011 XF,0.086,S*,22.7,-1,Amor,Near
1175,2011 XD1,0.049,S*,23.9,-1,Apollo,Near
1176,2011 WK74,0.103,S*,22.3,-1,Mars,-1
1177,2011 WJ15,0.027,S*,25.2,-1,Apollo,Near
1178,2011 WF69,0.142,S*,21.6,-1,Hungaria,One
1179,2011 WF44,0.026,S*,25.3,-1,Apollo,Near
1180,2011 UW114,0.122,S*,21.93,-1,Amor,Near
1181,2012 BR23,0.156,S*,21.4,-1,Amor,Near
1182,2012 BX34,0.009,S*,27.6,-1,Aten,Near
1183,2012 CL29,0.071,S*,23.1,-1,Amor,Near
1184,2012 CM29,0.113,S*,22.1,-1,Amor,Near
1185,2012 GK,0.098,S*,22.4,-1,Apollo,Near
1186,2012 GG11,0.136,S*,21.7,-1,Mars,-1
1187,2012 GF1,0.113,S*,22.1,-1,Mars,-1
1188,2012 GD5,0.094,S*,22.5,-1,Amor,Near
1189,2012 FT62,0.033,S*,24.8,-1,Apollo,Near
1190,2012 FR52,0.068,S*,23.2,-1,Amor,Near
1191,2012 FP52,0.036,S*,24.6,-1,Amor,Near
1192,2012 FG58,0.118,S*,22.0,-1,Apollo,Potentially
1193,2012 FA14,0.071,S*,23.1,-1,Amor,Near
1194,2012 EG5,0.041,S*,24.3,-1,Apollo,Near
1195,2012 DW30,0.087,S*,22.67,-1,Amor,Near
1196,2012 DV32,0.13,S*,21.8,-1,Amor,Near
1197,2012 DR32,0.033,S*,24.8,-1,Aten,Near
1198,2012 DE54,0.124,S*,21.9,-1,Mars,-1
1199,2012 CZ52,0.136,S*,21.7,-1,Mars,-1
1200,2011 UV158,0.113,S*,22.1,-1,Apollo,Near
1201,2011 UT91,0.071,S*,23.1,-1,Apollo,Near
1202,2011 UT,0.019,S*,26.0,-1,Apollo,Near
1203,2011 QT2,0.091,S*,22.58,-1,Amor,Near
1204,2011 QH33,0.136,S*,21.7,-1,Mars,-1
1205,2011 QE38,0.108,S*,22.2,-1,Amor,Near
1206,2011 QE2,0.118,S*,22.0,-1,Amor,Near
1207,2011 PZ,0.118,S*,22.0,-1,Mars,-1
1208,2011 PX,0.13,S*,21.8,-1,Amor,Near
1209,2011 OY4,0.043,S*,24.2,-1,Amor,Near
1210,2011 OY17,0.124,S*,21.9,-1,Amor,Near
1211,2011 OV17,0.065,S*,23.3,-1,Amor,Near
1212,2011 OS15,0.043,S*,24.2,-1,Amor,Near
1213,2011 OJ45,0.019,S*,26.0,-1,Apollo,Near
1214,2011 OJ10,0.108,S*,22.2,-1,Amor,Near
1215,2011 OE,0.065,S*,23.3,-1,Amor,Near
1216,2011 MD,0.007,S*,28.0,-1,Amor,Near
1217,2011 LY20,0.098,S*,22.4,-1,Mars,-1
1218,2011 LS17,0.09,S*,22.6,-1,Apollo,Near
1219,2011 QS21,0.136,S*,21.7,-1,Mars,-1
1220,2011 QU37,0.057,S*,23.6,-1,Amor,Near
1221,2011 UQ63,0.043,S*,24.2,-1,Apollo,Near
1222,2011 QY47,0.136,S*,21.7,-1,Mars,-1
1223,2011 UM21,0.09,S*,22.6,-1,Mars,-1
1224,2011 UL147,0.124,S*,21.9,-1,Amor,Near
1225,2011 UG169,0.02,S*,25.85,-1,Amor,Near
1226,2011 UE63,0.103,S*,22.3,-1,Mars,-1
1227,2011 TN9,0.157,S*,21.39,-1,Amor,Potentially
1228,2011 ST232,0.156,S*,21.4,-1,Amor,Near
1229,2011 SP26,0.052,S*,23.8,-1,Amor,Near
1230,2011 SN26,0.065,S*,23.3,-1,Amor,Near
1231,2011 SH16,0.118,S*,22.0,-1,Amor,Near
1232,2011 SG47,0.142,S*,21.6,-1,Mars,-1
1233,2011 SG173,0.03,S*,25.0,-1,Amor,Near
1234,2011 SE248,0.098,S*,22.4,-1,Amor,Near
1235,2011 RY,0.082,S*,22.8,-1,Mars,-1
1236,2011 RX,0.065,S*,23.3,-1,Amor,Near
1237,2011 RH1,0.082,S*,22.8,-1,Amor,Near
1238,2012 GM11,0.071,S*,23.1,-1,Hungaria,-1
1239,2012 GY17,0.124,S*,21.9,-1,Mars,-1
1240,2012 HG2,0.012,S*,27.0,-1,Apollo,Near
1241,2014 CP13,0.071,S*,23.1,-1,Amor,Near
1242,2014 BR57,0.049,S*,23.9,-1,Apollo,Near
1243,2014 BR43,0.149,S*,21.5,-1,Amor,Near
1244,2013 YS2,0.054,S*,23.7,-1,Amor,Near
1245,2013 YL2,0.071,S*,23.1,-1,Apollo,Near
1246,2013 YG,0.025,S*,25.4,-1,Aten,Near
1247,2013 XY8,0.03,S*,25.0,-1,Apollo,Near
1248,2013 XY20,0.023,S*,25.6,-1,Amor,Near
1249,2013 XX8,0.031,S*,24.88,-1,Amor,Near
1250,2013 XV8,0.13,S*,21.8,-1,Amor,Near
1251,2013 XA4,0.149,S*,21.5,-1,Amor,Near
1252,2013 XA22,0.078,S*,22.9,-1,Apollo,Near
1253,2013 WS43,0.086,S*,22.7,-1,Apollo,Near
1254,2013 WA44,0.063,S*,23.37,-1,Amor,Near
1255,2013 VJ2,0.142,S*,21.6,-1,Amor,Near
1256,2013 VA10,0.103,S*,22.31,-1,Apollo,Near
1257,2014 CG13,0.098,S*,22.4,-1,Amor,Near
1258,2014 CS13,0.047,S*,24.0,-1,Apollo,Near
1259,2013 UG1,0.094,S*,22.5,-1,Aten,Near
1260,2014 CU13,0.124,S*,21.9,-1,Apollo,Potentially
1261,2014 GQ17,0.011,S*,27.1,-1,Aten,Near
1262,2014 GN1,0.045,S*,24.1,-1,Apollo,Near
1263,2014 GG49,0.022,S*,25.7,-1,Apollo,Near
1264,2014 FR52,0.049,S*,23.9,-1,Amor,Near
1265,2014 FP47,0.103,S*,22.3,-1,Apollo,Near
1266,2014 FF,0.043,S*,24.2,-1,Amor,Near
1267,2014 FB44,0.024,S*,25.5,-1,Amor,Near
1268,2014 FA7,0.014,S*,26.7,-1,Apollo,Near
1269,2014 FA44,0.033,S*,24.8,-1,Amor,Near
1270,2014 EY24,0.045,S*,24.1,-1,Amor,Near
1271,2014 EM,0.025,S*,25.4,-1,Apollo,Near
1272,2014 DX110,0.022,S*,25.7,-1,Apollo,Near
1273,2014 DJ80,0.016,S*,26.3,-1,Aten,Near
1274,2014 DH10,0.021,S*,25.8,-1,Amor,Near
1275,2014 DF80,0.022,S*,25.7,-1,Amor,Near
1276,2013 UH5,0.045,S*,24.1,-1,Apollo,Near
1277,2013 UE1,0.039,S*,24.4,-1,Apollo,Near
1278,2012 HH31,0.052,S*,23.8,-1,Amor,Near
1279,2013 CR35,0.094,S*,22.49,-1,Apollo,Near
1280,2012 YN6,0.101,S*,22.35,-1,Amor,Near
1281,2012 XS111,0.107,S*,22.21,-1,Aten,Potentially
1282,2012 XQ93,0.136,S*,21.7,-1,Apollo,Near
1283,2012 XO134,0.042,S*,24.26,-1,Aten,Near
1284,2012 XE54,0.025,S*,25.4,-1,Apollo,Near
1285,2012 VP76,0.048,S*,23.96,-1,Amor,Near
1286,2012 UX136,0.023,S*,25.6,-1,Apollo,Near
1287,2012 TV,0.027,S*,25.2,-1,Apollo,Near
1288,2012 TC4,0.014,S*,26.7,-1,Apollo,Near
1289,2012 KU12,0.142,S*,21.6,-1,Apollo,Potentially
1290,2012 KT42,0.005,S*,28.79,-1,Apollo,Near
1291,2012 KP24,0.014,S*,26.61,-1,Apollo,Near
1292,2012 KN11,0.124,S*,21.9,-1,Apollo,Potentially
1293,2012 JU11,0.03,S*,25.0,-1,Amor,Near
1294,2012 HM,0.045,S*,24.1,-1,Apollo,Near
1295,2013 BS45,0.02,S*,25.9,-1,Aten,Near
1296,2013 ET,0.071,S,23.1,-1,Apollo,Near
1297,2013 TL,0.108,S*,22.2,-1,Apollo,Near
1298,2013 NH4,0.021,S*,25.8,-1,Apollo,Near
1299,2013 TG6,0.014,S*,26.6,-1,Aten,Near
1300,2013 TE6,0.13,S*,21.8,-1,Amor,Near
1301,2013 SY19,0.033,S*,24.8,-1,Amor,Near
1302,2013 SU24,0.037,S*,24.5,-1,Apollo,Near
1303,2013 SR,0.045,S*,24.1,-1,Amor,Near
1304,2013 SO19,0.13,S*,21.8,-1,Amor,Near
1305,2013 SB21,0.012,S*,27.0,-1,Amor,Near
1306,2013 QR1,0.142,S*,21.6,-1,Apollo,Potentially
1307,2013 PR43,0.062,S*,23.4,-1,Apollo,Near
1308,2013 PJ10,0.036,S*,24.6,-1,Apollo,Near
1309,2013 PH3,0.054,S*,23.7,-1,Amor,Near
1310,2013 PH10,0.065,S*,23.3,-1,Amor,Near
1311,2013 PC7,0.098,S*,22.4,-1,Amor,Near
1312,2013 NQ8,0.118,S*,22.0,-1,Apollo,Near
1313,2013 NJ,0.104,S*,22.27,-1,Apollo,Potentially
1314,2012 NP,0.16,S*,21.34,-1,Amor,Near
