,Name,Diam,Class,H,time,type,PHA
933,2007RQ12,0.057,S*,23.6,-1,Apollo,Near
934,2008CP,0.045,S*,24.1,-1,Amor,Near
935,2008CC71,0.031,S*,24.9,-1,Apollo,Near
936,2007XO3,0.078,S*,22.9,-1,Amor,Near
937,2007XN16,0.024,S*,25.5,-1,Apollo,Near
938,2007WU3,0.052,S*,23.8,-1,Apollo,Near
939,2007VV83,0.034,S*,24.7,-1,Aten,Near
940,2007VH184,0.124,S*,21.9,-1,Amor,Near
941,2007VE191,0.057,S*,23.6,-1,Apollo,Near
942,2007UG6,0.075,S*,23.0,-1,Amor,Near
943,2007UC2,0.075,S*,23.0,-1,Amor,Near
944,2007TU18,0.03,S*,25.0,-1,Apollo,Near
945,2007TS24,0.065,S*,23.3,-1,Apollo,Near
946,2007TQ24,0.113,S*,22.1,-1,Aten,Near
947,2007RY9,0.062,S*,23.4,-1,Amor,Near
948,2007RS146,0.065,S*,23.3,-1,Apollo,Near
949,2007DD,0.02,S*,25.9,-1,Aten,Near
950,2007CX50,0.034,S*,24.7,-1,Apollo,Near
951,2006CL9,0.082,S*,22.8,-1,Amor,Near
952,2005UW5,0.009,S*,27.5,-1,Apollo,Near
953,2005UE1,0.017,S*,26.2,-1,Aten,Near
954,2005ML13,0.094,S*,22.49,-1,Apollo,Near
955,2005GB34,0.025,S*,25.4,-1,Apollo,Near
956,2005EQ95,0.062,S*,23.4,-1,Apollo,Near
957,2004XK3,0.039,S*,24.4,-1,Apollo,Near
958,2004VJ1,0.045,S*,24.1,-1,Aten,Near
959,2004VB61,0.113,S*,22.1,-1,Amor,Near
960,2004UR,0.071,S*,23.1,-1,Apollo,Near
961,2004TC18,0.047,S*,24.0,-1,Apollo,Near
962,2004SC56,0.086,S*,22.7,-1,Aten,Near
963,2004KF17,0.018,S*,26.1,-1,Apollo,Near
964,2004HZ,0.09,S*,22.6,-1,Apollo,Near
965,2006CT,0.103,S*,22.3,-1,Apollo,Near
966,2007CQ5,0.113,S*,22.1,-1,Amor,Near
967,2006DD1,0.015,S*,26.5,-1,Apollo,Near
968,2007BD,0.025,S*,25.4,-1,Atira,Near
969,2006YH14,0.068,S*,23.2,-1,Amor,Near
970,2006XY,0.043,S*,24.2,-1,Apollo,Near
971,2006UA216,0.057,S*,23.6,-1,Apollo,Near
972,2006SF77,0.142,S*,21.6,-1,Aten,Near
973,2006RH120,0.003,S*,29.9,-1,Amor,Near
974,2006MV1,0.013,S*,26.8,-1,Apollo,Near
975,2006KS38,0.049,S*,23.9,-1,Apollo,Near
976,2006KC,0.108,S*,22.2,-1,Apollo,Near
977,2006KB1,0.039,S*,24.4,-1,Apollo,Near
978,2006HX30,0.017,S*,26.2,-1,Amor,Near
979,2006HW50,0.039,S*,24.4,-1,Apollo,Near
980,2006HU50,0.034,S*,24.7,-1,Apollo,Near
981,2006HH56,0.047,S*,24.0,-1,Apollo,Near
982,2006DR14,0.018,S*,26.1,-1,Apollo,Near
983,2011HO53,0.068,S*,23.2,-1,Amor,Near
984,2011HP,0.132,S*,21.76,-1,Apollo,Near
985,2011JL,0.123,S*,21.92,-1,Amor,Near
986,2014TZ17,0.086,S*,22.7,-1,Amor,Near
987,2014UV115,0.086,S*,22.7,-1,Apollo,Near
988,2014UT33,0.062,S*,23.4,-1,Apollo,Near
989,2014UR,0.014,S*,26.6,-1,Aten,Near
990,2014UN114,0.032,S*,24.82,-1,Aten,Near
991,2014UD57,0.021,S*,25.8,-1,Apollo,Near
992,2014UC115,0.054,S*,23.7,-1,Amor,Near
993,2014UA176,0.014,S*,26.7,-1,Apollo,Near
994,2014TZ,0.09,S*,22.6,-1,Amor,Near
995,2014HF5,0.026,S*,25.3,-1,Amor,Near
996,2014TV,0.039,S*,24.4,-1,Apollo,Near
997,2014TT35,0.019,S*,26.0,-1,Apollo,Near
998,2014TR57,0.027,S*,25.2,-1,Amor,Near
999,2014TP57,0.017,S*,26.2,-1,Amor,Near
1000,2014TM34,0.03,S*,25.0,-1,Amor,Near
1001,2014TL17,0.078,S*,22.9,-1,Apollo,Near
1002,2014UV210,0.012,S*,26.9,-1,Amor,Near
1003,2014UX7,0.023,S*,25.6,-1,Amor,Near
1004,2014UY,0.026,S*,25.3,-1,Apollo,Near
1005,2014UY7,0.033,S*,24.8,-1,Amor,Near
1006,2014WU200,0.004,S*,29.1,-1,Apollo,Near
1007,2014WS7,0.01,S*,27.3,-1,Apollo,Near
1008,2014WR6,0.026,S*,25.3,-1,Amor,Near
1009,2014WQ201,0.086,S*,22.7,-1,Amor,Near
1010,2014WP4,0.041,S*,24.3,-1,Amor,Near
1011,2014WO69,0.057,S*,23.6,-1,Amor,Near
1012,2014WJ201,0.033,S*,24.8,-1,Amor,Near
1013,2014WF201,0.023,S*,25.6,-1,Apollo,Near
1014,2014WE121,0.057,S*,23.6,-1,Amor,Near
1015,2014WE120,0.045,S*,24.1,-1,Apollo,Near
1016,2014WC201,0.017,S*,26.2,-1,Apollo,Near
1017,2014WB366,0.033,S*,24.8,-1,Apollo,Near
1018,2014WA366,0.012,S*,26.9,-1,Apollo,Near
1019,2014VP,0.082,S*,22.8,-1,Apollo,Near
1020,2014VH2,0.151,S*,21.47,-1,Amor,Near
1021,2014TJ17,0.031,S*,24.9,-1,Amor,Near
1022,2014SZ144,0.026,S*,25.3,-1,Apollo,Near
1023,2014SX261,0.094,S*,22.5,-1,Apollo,Near
1024,2014NL52,0.057,S*,23.6,-1,Apollo,Near
1025,2014MD6,0.149,S*,21.5,-1,Amor,Near
1026,2014KQ84,0.014,S*,26.7,-1,Amor,Near
1027,2014KL22,0.036,S*,24.6,-1,Amor,Near
1028,2014KH39,0.017,S*,26.2,-1,Apollo,Near
1029,2014KA91,0.024,S*,25.5,-1,Apollo,Near
1030,2014JR25,0.065,S*,23.3,-1,Apollo,Near
1031,2014JJ55,0.026,S*,25.3,-1,Apollo,Near
1032,2014JD,0.016,S*,26.3,-1,Apollo,Near
1033,2014HW,0.006,S*,28.4,-1,Apollo,Near
1034,2014HT46,0.014,S*,26.6,-1,Apollo,Near
1035,2014HS4,0.018,S*,26.1,-1,Amor,Near
1036,2014HS184,0.065,S*,23.3,-1,Amor,Near
1037,2014HO132,0.022,S*,25.7,-1,Apollo,Near
1038,2014HN178,0.059,S*,23.5,-1,Amor,Near
1039,2014NE63,0.13,S*,21.8,-1,Amor,Near
1040,2014OL339,0.078,S*,22.9,-1,Aten,Near
1041,2014SU1,0.028,S*,25.1,-1,Apollo,Near
1042,2014SO142,0.039,S*,24.4,-1,Apollo,Near
1043,2014SF304,0.01,S*,27.3,-1,Apollo,Near
1044,2014SF145,0.089,S*,22.61,-1,Amor,Near
1045,2014SC324,0.041,S*,24.3,-1,Apollo,Near
1046,2014SB145,0.016,S*,26.3,-1,Apollo,Near
1047,2014RF11,0.052,S*,23.8,-1,Amor,Near
1048,2014RC,0.013,S*,26.8,-1,Apollo,Near
1049,2014QV295,0.031,S*,24.9,-1,Amor,Near
1050,2014QQ33,0.113,S*,22.1,-1,Amor,Near
1051,2014QO33,0.142,S*,21.6,-1,Amor,Near
1052,2014QK362,0.142,S*,21.6,-1,Apollo,Near
1053,2014OZ337,0.094,S*,22.5,-1,Apollo,Near
1054,2014OV3,0.068,S*,23.2,-1,Apollo,Near
1055,2014OT338,0.156,S*,21.4,-1,Amor,Near
1056,2014WX202,0.004,S*,29.6,-1,Apollo,Near
1057,2014WX4,0.016,S*,26.4,-1,Apollo,Near
1058,2014WY119,0.016,S*,26.3,-1,Apollo,Near
1059,2015FG120,0.078,S*,22.9,-1,Apollo,Near
1060,2015ET,0.014,S*,26.7,-1,Apollo,Near
1061,2015EQ,0.018,S*,26.1,-1,Aten,Near
1062,2015EP,0.019,S*,26.0,-1,Amor,Near
1063,2015EO,0.013,S*,26.8,-1,Apollo,Near
1064,2015EL7,0.086,S*,22.7,-1,Amor,Near
1065,2015EK,0.016,S*,26.3,-1,Apollo,Near
1066,2015EG,0.023,S*,25.6,-1,Aten,Near
1067,2015EF,0.013,S*,26.8,-1,Apollo,Near
1068,2015DZ198,0.036,S*,24.6,-1,Apollo,Near
1069,2015DU,0.016,S*,26.37,-1,Amor,Near
1070,2015DT,0.067,S*,23.24,-1,Apollo,Near
1071,2015DS53,0.043,S*,24.2,-1,Apollo,Near
1072,2015DS,0.031,S*,24.9,-1,Amor,Near
1073,2015DP53,0.039,S*,24.4,-1,Apollo,Near
1074,2015DO215,0.014,S*,26.6,-1,Apollo,Near
1075,2015FC,0.014,S*,26.6,-1,Apollo,Near
1076,2015FG36,0.054,S*,23.7,-1,Apollo,Near
1077,2015DC54,0.018,S*,26.1,-1,Apollo,Near
1078,2015FG37,0.136,S*,21.7,-1,Amor,Near
1079,2015HU9,0.062,S*,23.4,-1,Apollo,Near
1080,2015HS11,0.011,S*,27.1,-1,Amor,Near
1081,2015HS1,0.034,S*,24.7,-1,Amor,Near
1082,2015HR1,0.041,S*,24.3,-1,Amor,Near
1083,2015HO116,0.024,S*,25.5,-1,Amor,Near
1084,2015HM10,0.057,S*,23.6,-1,Amor,Near
1085,2015HB177,0.036,S*,24.6,-1,Apollo,Near
1086,2015HB117,0.057,S*,23.6,-1,Amor,Near
1087,2015GC14,0.033,S*,24.8,-1,Amor,Near
1088,2015FY284,0.136,S*,21.7,-1,Amor,Near
1089,2015FX33,0.022,S*,25.7,-1,Amor,Near
1090,2015FW33,0.021,S*,25.8,-1,Amor,Near
1091,2015FQ,0.103,S*,22.3,-1,Apollo,Near
1092,2015FP,0.027,S*,25.2,-1,Amor,Near
1093,2015FL290,0.108,S*,22.2,-1,Apollo,Near
1094,2015DK200,0.023,S*,25.6,-1,Apollo,Near
1095,2014WZ4,0.059,S*,23.5,-1,Amor,Near
1096,2015BD,0.047,S*,24.0,-1,Apollo,Near
1097,2015AP44,0.017,S*,26.2,-1,Apollo,Near
1098,2015AN44,0.027,S*,25.2,-1,Amor,Near
1099,2015AK45,0.016,S*,26.4,-1,Apollo,Near
1100,2015AK1,0.041,S*,24.3,-1,Apollo,Near
1101,2015AF44,0.019,S*,25.98,-1,Apollo,Near
1102,2015AA44,0.049,S*,23.9,-1,Apollo,Near
1103,2014YZ8,0.054,S*,23.7,-1,Apollo,Near
1104,2014YU41,0.052,S*,23.8,-1,Amor,Near
1105,2014YT34,0.034,S*,24.7,-1,Apollo,Near
1106,2014YN,0.022,S*,25.7,-1,Aten,Near
1107,2014YD42,0.108,S*,22.2,-1,Apollo,Near
1108,2014YD,0.041,S*,24.3,-1,Apollo,Near
1109,2014YC,0.108,S*,22.2,-1,Amor,Near
1110,2014XF32,0.119,S*,21.98,-1,Amor,Near
1111,2015AZ43,0.059,S*,23.5,-1,Apollo,Near
1112,2015BF511,0.033,S*,24.8,-1,Apollo,Near
1113,2015CW13,0.078,S*,22.9,-1,Apollo,Near
1114,2015BG92,0.028,S*,25.1,-1,Apollo,Near
1115,2015CW12,0.075,S*,23.0,-1,Amor,Near
1116,2015CS,0.016,S*,26.4,-1,Apollo,Near
1117,2015CQ13,0.022,S*,25.7,-1,Apollo,Near
1118,2015CO,0.017,S*,26.2,-1,Amor,Near
1119,2015CN13,0.065,S*,23.3,-1,Apollo,Near
1120,2015CM,0.018,S*,26.1,-1,Amor,Near
1121,2015CG,0.023,S*,25.6,-1,Apollo,Near
1122,2015CF,0.059,S*,23.5,-1,Amor,Near
1123,2015CD1,0.007,S*,28.2,-1,Apollo,Near
1124,2015CB1,0.024,S*,25.5,-1,Amor,Near
1125,2015BM510,0.028,S*,25.1,-1,Aten,Near
1126,2015BK509,0.086,S*,22.68,-1,Apollo,Near
1127,2015BK4,0.031,S*,24.9,-1,Apollo,Near
1128,2015BK,0.148,S*,21.52,-1,Amor,Near
1129,2014HM2,0.13,S*,21.8,-1,Amor,Near
1130,2014HE177,0.021,S*,25.8,-1,Amor,Near
1131,2011KN17,0.09,S*,22.6,-1,Apollo,Near
1132,2011YH40,0.078,S*,22.9,-1,Apollo,Near
1133,2012BK11,0.086,S*,22.7,-1,Amor,Near
1134,2012BJ11,0.123,S*,21.92,-1,Amor,Near
1135,2012BF86,0.09,S*,22.6,-1,Aten,Near
1136,2012BF14,0.054,S*,23.7,-1,Apollo,Near
1137,2011YU74,0.075,S*,23.0,-1,Apollo,Near
1138,2014HB177,0.007,S*,28.1,-1,Apollo,Near
1139,2011XF,0.086,S*,22.7,-1,Amor,Near
1140,2011XD1,0.049,S*,23.9,-1,Apollo,Near
1141,2011WJ15,0.027,S*,25.2,-1,Apollo,Near
1142,2011WF44,0.026,S*,25.3,-1,Apollo,Near
1143,2011UW114,0.122,S*,21.93,-1,Amor,Near
1144,2012BR23,0.156,S*,21.4,-1,Amor,Near
1145,2012BX34,0.009,S*,27.6,-1,Aten,Near
1146,2012CL29,0.071,S*,23.1,-1,Amor,Near
1147,2012CM29,0.113,S*,22.1,-1,Amor,Near
1148,2012GK,0.098,S*,22.4,-1,Apollo,Near
1149,2012GD5,0.094,S*,22.5,-1,Amor,Near
1150,2012FT62,0.033,S*,24.8,-1,Apollo,Near
1151,2012FR52,0.068,S*,23.2,-1,Amor,Near
1152,2012FP52,0.036,S*,24.6,-1,Amor,Near
1153,2012FA14,0.071,S*,23.1,-1,Amor,Near
1154,2012EG5,0.041,S*,24.3,-1,Apollo,Near
1155,2012DW30,0.087,S*,22.67,-1,Amor,Near
1156,2012DV32,0.13,S*,21.8,-1,Amor,Near
1157,2012DR32,0.033,S*,24.8,-1,Aten,Near
1158,2011UV158,0.113,S*,22.1,-1,Apollo,Near
1159,2011UT91,0.071,S*,23.1,-1,Apollo,Near
1160,2011UT,0.019,S*,26.0,-1,Apollo,Near
1161,2011QT2,0.091,S*,22.58,-1,Amor,Near
1162,2011QE38,0.108,S*,22.2,-1,Amor,Near
1163,2011QE2,0.118,S*,22.0,-1,Amor,Near
1164,2011PX,0.13,S*,21.8,-1,Amor,Near
1165,2011OY4,0.043,S*,24.2,-1,Amor,Near
1166,2011OY17,0.124,S*,21.9,-1,Amor,Near
1167,2011OV17,0.065,S*,23.3,-1,Amor,Near
1168,2011OS15,0.043,S*,24.2,-1,Amor,Near
1169,2011OJ45,0.019,S*,26.0,-1,Apollo,Near
1170,2011OJ10,0.108,S*,22.2,-1,Amor,Near
1171,2011OE,0.065,S*,23.3,-1,Amor,Near
1172,2011MD,0.007,S*,28.0,-1,Amor,Near
1173,2011LS17,0.09,S*,22.6,-1,Apollo,Near
1174,2011QU37,0.057,S*,23.6,-1,Amor,Near
1175,2011UQ63,0.043,S*,24.2,-1,Apollo,Near
1176,2011UL147,0.124,S*,21.9,-1,Amor,Near
1177,2011UG169,0.02,S*,25.85,-1,Amor,Near
1178,2011ST232,0.156,S*,21.4,-1,Amor,Near
1179,2011SP26,0.052,S*,23.8,-1,Amor,Near
1180,2011SN26,0.065,S*,23.3,-1,Amor,Near
1181,2011SH16,0.118,S*,22.0,-1,Amor,Near
1182,2011SG173,0.03,S*,25.0,-1,Amor,Near
1183,2011SE248,0.098,S*,22.4,-1,Amor,Near
1184,2011RX,0.065,S*,23.3,-1,Amor,Near
1185,2011RH1,0.082,S*,22.8,-1,Amor,Near
1186,2012HG2,0.012,S*,27.0,-1,Apollo,Near
1187,2014CP13,0.071,S*,23.1,-1,Amor,Near
1188,2014BR57,0.049,S*,23.9,-1,Apollo,Near
1189,2014BR43,0.149,S*,21.5,-1,Amor,Near
1190,2013YS2,0.054,S*,23.7,-1,Amor,Near
1191,2013YL2,0.071,S*,23.1,-1,Apollo,Near
1192,2013YG,0.025,S*,25.4,-1,Aten,Near
1193,2013XY8,0.03,S*,25.0,-1,Apollo,Near
1194,2013XY20,0.023,S*,25.6,-1,Amor,Near
1195,2013XX8,0.031,S*,24.88,-1,Amor,Near
1196,2013XV8,0.13,S*,21.8,-1,Amor,Near
1197,2013XA4,0.149,S*,21.5,-1,Amor,Near
1198,2013XA22,0.078,S*,22.9,-1,Apollo,Near
1199,2013WS43,0.086,S*,22.7,-1,Apollo,Near
1200,2013WA44,0.063,S*,23.37,-1,Amor,Near
1201,2013VJ2,0.142,S*,21.6,-1,Amor,Near
1202,2013VA10,0.103,S*,22.31,-1,Apollo,Near
1203,2014CG13,0.098,S*,22.4,-1,Amor,Near
1204,2014CS13,0.047,S*,24.0,-1,Apollo,Near
1205,2013UG1,0.094,S*,22.5,-1,Aten,Near
1206,2014GQ17,0.011,S*,27.1,-1,Aten,Near
1207,2014GN1,0.045,S*,24.1,-1,Apollo,Near
1208,2014GG49,0.022,S*,25.7,-1,Apollo,Near
1209,2014FR52,0.049,S*,23.9,-1,Amor,Near
1210,2014FP47,0.103,S*,22.3,-1,Apollo,Near
1211,2014FF,0.043,S*,24.2,-1,Amor,Near
1212,2014FB44,0.024,S*,25.5,-1,Amor,Near
1213,2014FA7,0.014,S*,26.7,-1,Apollo,Near
1214,2014FA44,0.033,S*,24.8,-1,Amor,Near
1215,2014EY24,0.045,S*,24.1,-1,Amor,Near
1216,2014EM,0.025,S*,25.4,-1,Apollo,Near
1217,2014DX110,0.022,S*,25.7,-1,Apollo,Near
1218,2014DJ80,0.016,S*,26.3,-1,Aten,Near
1219,2014DH10,0.021,S*,25.8,-1,Amor,Near
1220,2014DF80,0.022,S*,25.7,-1,Amor,Near
1221,2013UH5,0.045,S*,24.1,-1,Apollo,Near
1222,2013UE1,0.039,S*,24.4,-1,Apollo,Near
1223,2012HH31,0.052,S*,23.8,-1,Amor,Near
1224,2013CR35,0.094,S*,22.49,-1,Apollo,Near
1225,2012YN6,0.101,S*,22.35,-1,Amor,Near
1226,2012XQ93,0.136,S*,21.7,-1,Apollo,Near
1227,2012XO134,0.042,S*,24.26,-1,Aten,Near
1228,2012XE54,0.025,S*,25.4,-1,Apollo,Near
1229,2012VP76,0.048,S*,23.96,-1,Amor,Near
1230,2012UX136,0.023,S*,25.6,-1,Apollo,Near
1231,2012TV,0.027,S*,25.2,-1,Apollo,Near
1232,2012TC4,0.014,S*,26.7,-1,Apollo,Near
1233,2012KT42,0.005,S*,28.79,-1,Apollo,Near
1234,2012KP24,0.014,S*,26.61,-1,Apollo,Near
1235,2012JU11,0.03,S*,25.0,-1,Amor,Near
1236,2012HM,0.045,S*,24.1,-1,Apollo,Near
1237,2013BS45,0.02,S*,25.9,-1,Aten,Near
1238,2013ET,0.071,S,23.1,-1,Apollo,Near
1239,2013TL,0.108,S*,22.2,-1,Apollo,Near
1240,2013NH4,0.021,S*,25.8,-1,Apollo,Near
1241,2013TG6,0.014,S*,26.6,-1,Aten,Near
1242,2013TE6,0.13,S*,21.8,-1,Amor,Near
1243,2013SY19,0.033,S*,24.8,-1,Amor,Near
1244,2013SU24,0.037,S*,24.5,-1,Apollo,Near
1245,2013SR,0.045,S*,24.1,-1,Amor,Near
1246,2013SO19,0.13,S*,21.8,-1,Amor,Near
1247,2013SB21,0.012,S*,27.0,-1,Amor,Near
1248,2013PR43,0.062,S*,23.4,-1,Apollo,Near
1249,2013PJ10,0.036,S*,24.6,-1,Apollo,Near
1250,2013PH3,0.054,S*,23.7,-1,Amor,Near
1251,2013PH10,0.065,S*,23.3,-1,Amor,Near
1252,2013PC7,0.098,S*,22.4,-1,Amor,Near
1253,2013NQ8,0.118,S*,22.0,-1,Apollo,Near
1254,2012NP,0.16,S*,21.34,-1,Amor,Near
1255,2010BH115,0.0,C*,99.99,2010,Main,-1
1256,2010NS36,0.0,C*,99.99,2010,Main,-1
1257,2010JX16,0.0,S*,99.99,2010,Main,-1
1258,67P/huryumov-Gerasimenko,,,,0,?,-1
1259,Dermc,0.103,S*,22.31,0,?,-1
1260,Derma,0.079,S*,22.88,0,?,-1
1261,Dermc,0.133,S*,21.74,0,?,-1
1262,Dermf,0.135,S*,21.71,0,?,-1
1263,93P/ovas,,,,0,?,-1
1264,1I/'umuamua,,,22.08,0,?,-1
1265,94P/ussell 4,,,,0,?,-1
1266,Dermg,0.155,S*,21.41,0,?,-1
1267,C/207 T2  (PanSTARRS),,,,0,?,-1
1268,Dermh,0.094,S*,22.49,0,?,-1
1269,Dermk,0.107,S*,22.22,0,?,-1
1270,Dermi,0.149,S*,21.5,0,?,-1
1271,49P/rend-Rigaux,,C,,0,?,-1
1272,Dermf,0.13,S*,21.8,0,?,-1
1273,P/206 HR30,,C,,0,?,-1
1274,Derme,0.094,S*,22.49,0,?,-1
1275,P/206 BA14,,,,0,?,-1
1276,Dermo,0.148,S*,21.52,0,?,-1
1277,Mjolir,0.142,S*,21.6,0,?,-1
1278,YORP,0.086,S*,22.7,0,?,-1
1279,P002Z,,,,0,?,-1
1280,P0026,,,,0,?,-1
1281,P001V,,,,0,?,-1
1282,P001V,,,,0,?,-1
1283,P000E,,,,0,?,-1
1284,Derme,0.11,S*,22.14,0,?,-1
1285,Dermd,0.118,S*,22.0,0,?,-1
1286,P0021,,,,0,?,-1
1287,47P/shbrook-Jackson,,,,0,?,-1
1288,P000Q,,,,0,?,-1
1289,P0007,,,,0,?,-1
1290,Kamooalewa,0.041,S*,24.3,0,?,-1
1291,Dermk,0.117,S*,22.02,0,?,-1
1292,Dermf,0.103,S*,22.31,0,?,-1
1293,P000V,,,,0,?,-1
1294,333PLINEAR,,C,,0,?,-1
1295,Derme,0.094,S*,22.5,0,?,-1
1296,Dermc,0.147,S*,21.53,0,?,-1
1297,2012BE77,0.13,S*,21.8,-1,Mars,-1
1298,2011XL1,0.098,S*,22.4,-1,Mars,-1
1299,2011WK74,0.103,S*,22.3,-1,Mars,-1
1300,2012GG11,0.136,S*,21.7,-1,Mars,-1
1301,2012GF1,0.113,S*,22.1,-1,Mars,-1
1302,2012DE54,0.124,S*,21.9,-1,Mars,-1
1303,2012CZ52,0.136,S*,21.7,-1,Mars,-1
1304,2011QH33,0.136,S*,21.7,-1,Mars,-1
1305,2011PZ,0.118,S*,22.0,-1,Mars,-1
1306,2011LY20,0.098,S*,22.4,-1,Mars,-1
1307,2011QS21,0.136,S*,21.7,-1,Mars,-1
1308,2011QY47,0.136,S*,21.7,-1,Mars,-1
1309,2011UM21,0.09,S*,22.6,-1,Mars,-1
1310,2011UE63,0.103,S*,22.3,-1,Mars,-1
1311,2011SG47,0.142,S*,21.6,-1,Mars,-1
1312,2011RY,0.082,S*,22.8,-1,Mars,-1
1313,2012GM11,0.071,S*,23.1,-1,Hungaria,-1
1314,2012GY17,0.124,S*,21.9,-1,Mars,-1
